aleph system no.,dom id,author (o),author (n),author_wikidata_url,author_wikidata_id,title (o),title (n),metadata,edition,other authors (o),other authors (n),series,subject,imprint (o),p year,p location,p name,type
14602868,lsidyv2eb15659,,,,,manipure tragedy. composed in rhyming form. [electronic resource],manipure tragedy,composed in rhyming form,,,,,,"chittagong : jagot chandra das, 1893.",1893,chittagong,jagot chandra das,tragedy
14603036,lsidyv2eb362b1,"ramsdale, a. e.","ramsdale, a. e.",,,"“then,” or, the tragedy of the alsager bazaar. [in verse.] [electronic resource]","“then,” or, the tragedy of the alsager bazaar",[in verse.],,,,,,"longton : hughes & harber, [1889.].",1889,longton,hughes & harber,tragedy
14605683,lsidyv32b541d0,,,,,"the tailors; a tragedy for warm weather, in three acts. [a burlesque. adapted by george colman, the elder.] [electronic resource]","the tailors; a tragedy for warm weather, in three acts","[a burlesque. adapted by george colman, the elder.]",,"colman, george, the elder.","colman, george, the elder",,,"london : t. cadell, 1778.",1778,london,t. cadell,tragedy
14608339,lsidyv3351b2b4,,,,,"fragment of a tragedy lately acted at the british museum. [a burlesque, by s. weston on the loss of certain prints from mr. cracherode's collection.] [electronic resource]",fragment of a tragedy lately acted at the british museum,"[a burlesque, by s. weston on the loss of certain prints from mr. cracherode's collection.]",,"weston, stephen, f.r.s.","weston, stephen",,,"[london, 1806.]",1806,london,[ .],tragedy
14608380,lsidyv31afc4db,"sotheby, william.","sotheby, william",https://www.wikidata.org/wiki/Q8018620,Q8018620,"julian and agnes; or, the monks of the great st. bernard. a tragedy, in five acts [and in verse]. [electronic resource]","julian and agnes; or, the monks of the great st. bernard. a tragedy, in five acts",[and in verse],,,,,,"london, 1801.",1801,london,,tragedy
14608406,lsidyv32d477d2,"bateman, james, of nottingham.","bateman, james",,,"bateman's tragedy: or, the perjur'd bride justly rewarded. being the history of the unfortunate love of german's wife and young bateman. [a chap-book, in prose, with the original ballad, entitled “a godly warning to all maidens, etc.”] [electronic resource]","bateman's tragedy: or, the perjur'd bride justly rewarded. being the history of the unfortunate love of german's wife and young bateman","[a chap-book, in prose, with the original ballad, entitled “a godly warning to all maidens, etc.”]",,,,,,"london : s. bates, [1720?].",1720,london,s. bates,tragedy
14616610,lsidyv349ce3bb,"catilina, lucius sergius.","catilina, lucius sergius",https://www.wikidata.org/wiki/Q75826,Q75826,catiline. an historical tragedy in three acts. [in verse.] by the author of the indian merchant. [electronic resource],catiline. an historical tragedy in three acts,[in verse.] by the author of the indian merchant,,,,,,"london : moore, 1833.",1833,london,moore,tragedy
14616652,lsidyv349cea47,"davies, blanche.","davies, blanche",,,"octavia; or the bride of st. agnes. a tragedy, in five acts. [in verse.] [electronic resource]","octavia; or the bride of st. agnes. a tragedy, in five acts",[in verse.],,,,,,"doncaster : brooke & co.; c. white, 1832.",1832,doncaster,brooke & co.; c. white,tragedy
14616826,lsidyv349d0467,,,,,"james the third, king of scotland. a tragedy, in five acts [and in verse]. by the author of “catherine de medicis.”. [electronic resource]","james the third, king of scotland. a tragedy, in five acts",[and in verse]. by the author of “catherine de medicis.”,,,,,,"london, 1820.",1820,london,,tragedy
14616866,lsidyv34943541,"lewes, george henry, 1817-1878.","lewes, george henry",https://www.wikidata.org/wiki/Q1275943,Q1275943,"the noble heart: a tragedy, in three acts. [electronic resource]","the noble heart: a tragedy, in three acts",,,,,,,"london : chapman & hall, 1850.",1850,london,chapman & hall,tragedy
14616997,lsidyv34620cf1,"powell, thomas, of new york.","powell, thomas",,,the wife's revenge. a tragedy in one act [and in verse]. [electronic resource],the wife's revenge. a tragedy in one act,[and in verse],,,,,,"london, 1843.",1843,london,,tragedy
14617100,lsidyv349bf6e7,"sturgis, julian russell.","sturgis, julian russell",https://www.wikidata.org/wiki/Q3189108,Q3189108,count julian. a spanish tragedy. [in verse.] [electronic resource],count julian. a spanish tragedy,[in verse.],,,,,,"london : john murray, 1893.",1893,london,john murray,tragedy
14617165,lsidyv3498d668,"waller, william, dramatist.","waller, william",https://www.wikidata.org/wiki/Q333673,Q333673,"mariamme; or, the court of herod the great; a dramatic poem. a tragedy, in five acts. [electronic resource]","mariamme; or, the court of herod the great; a dramatic poem. a tragedy, in five acts",,,,,,,"london, 1839.",1839,london,,tragedy
14622731,lsidyv39431071,"barton, john, of topsham.","barton, john",,,"the cruel husband; or, devonshire tragedy, wherein is related the account of mr. j. barton of topsham, etc. [electronic resource]","the cruel husband; or, devonshire tragedy",", wherein is related the account of mr. j. barton of topsham, etc",,,,,,"london : j. pitts, [1810?].",1810,london,j. pitts,tragedy
14622845,lsidyv394301f4,"fuller, john, surgeon, of liverpool.","fuller, john",,,"the liverpool tragedy; or a warning to disobedient children ... shewing how one j. f. left his father's house to go to sea, etc. [electronic resource]",the liverpool tragedy; or a warning to disobedient children,"shewing how one j. f. left his father's house to go to sea, etc...",,,,,,"london, [1815?]",1815,london,,tragedy
14628804,lsidyv3968ab18,,,,,"remarks on miss mitford's tragedy of rienzi. by the editor of cumberland's british theatre. [signed: d-g., i.e. george daniel.] [electronic resource]",remarks on miss mitford's tragedy of rienzi,"by the editor of cumberland's british theatre. [signed: d-g., i.e. george daniel.]",,"daniel, george, of islington. -- mitford, mary russell.","daniel, george.  mitford, mary russell",,,"london : john cumberland, 1828.",1828,london,john cumberland,tragedy
14628956,lsidyv399029dd,,,,,the city of the magi. a tragedy [in three acts and in verse] ... part 1. [electronic resource],the city of the magi. a tragedy,[in three acts and in verse]...part 1,,,,,,"cambridge, [1820?]",1820,cambridge,,tragedy
14635260,lsidyv314b8852,,,,,"the appeal: a tragedy, in three acts, etc. [in verse. by john galt.] [electronic resource]","the appeal: a tragedy, in three acts, etc.",[in verse. by john galt.],,,,,,"edinburgh : a. constable & co., 1818.",1818,edinburgh,a. constable & co.,tragedy
14635399,lsidyv39f3fcf4,"hugo, thomas, dramatic writer.","hugo, thomas",https://www.wikidata.org/wiki/Q18672525,Q18672525,charles the ninth. a tragedy. [in verse.] [electronic resource],charles the ninth. a tragedy,[in verse.],,,,,,"london; edward howell liverpool : simpkin, marshall & co., 1868.",1868,london,simpkin marshall & co.,tragedy
14643346,lsidyv3abe2f52,,,,,to her royal highness the princess of wales with the tragedy of cato. nov. 1714. to sir godfrey kneller on his picture of the king. [poems. by the right hon. j. addison.] [electronic resource],poems to her royal highness the princess of wales with the tragedy of cato. nov. 1714. to sir godfrey kneller on his picture of the king.,[by the right hon. j. addison.],,,,,,"london : j. tonson, 1716.",1716,london,j. tonson,tragedy
14774117,lsidyv3499b9f4,"kennedy, charles rann, of trinity college, cambridge.","kennedy, charles rann",https://www.wikidata.org/wiki/Q5081934,Q5081934,francis beaumont a tragedy. [in verse.] [electronic resource],francis beaumont a tragedy,[in verse.],,,,,,"birmingham : j. guest, [1860?].",1860,birmingham,j. guest,tragedy
14774147,lsidyv3396ec98,"milman, henry hart, 1791-1868.","milman, henry hart",https://www.wikidata.org/wiki/Q4269655,Q4269655,"the belvidere apollo; fazio, a tragedy, [in five acts and in verse] and other poems, etc. [electronic resource]","the belvidere apollo; fazio, a tragedy, and other poems, etc.",[in five acts and in verse],,,,,,"london, 1821.",1821,london,,tragedy
14803725,lsidyv349c2a46,"akerman, william.","akerman, william",https://www.wikidata.org/wiki/Q98688114,Q98688114,the cross of sorrow. a tragedy in five acts. [in verse.] [electronic resource],the cross of sorrow. a tragedy in five acts,[in verse.],,,,,,"london : g. bell & sons, 1894.",1894,london,g. bell & sons,tragedy
14803726,lsidyv3494270f,,,,,"allaooddeen, a tragedy, and other poems. by the author of 'constance' &c. [electronic resource]","allaooddeen, a tragedy, and other poems",by the author of 'constance' &c,,,,,,"london : smith, elder & co., 1880.",1880,london,smith elder & co.,tragedy
14803870,lsidyv3b32765d,"allen, edward heron.","allen, edward heron",https://www.wikidata.org/wiki/Q5343439,Q5343439,"a fatal fiddle: the commonplace tragedy of a snob. with illustrations, etc. [tales.] [electronic resource]",a fatal fiddle: the commonplace tragedy of a snob,"with illustrations, etc. [tales.]",,,,,,"chicago : belford, clarke & co., [1890.].",1890,chicago,belford clarke & co.,tragedy
14804044,lsidyv3498a830,,,,,anne boleyn: a tragedy. [in verse.] [electronic resource],anne boleyn: a tragedy,[in verse.],,,,,"anne boleyn, queen, consort of henry viii, king of england, 1507-1536","london : w. kent & co., 1861.",1861,london,w. kent & co.,tragedy
14804117,lsidyv349cbd06,,,,,"the count arezzi, a tragedy, in five acts. [by robert eyres landor. in verse.] [electronic resource]","the count arezzi, a tragedy, in five acts",[by robert eyres landor. in verse.],,"landor, robert eyres.","landor, robert eyres",,,"london : john booth, 1824.",1824,london,john booth,tragedy
14804215,lsidyv34ed2021,"arterton, a.","arterton, a.",,,king charles the first. an historical tragedy. in five acts. [electronic resource],king charles the first. an historical tragedy. in five acts,,,,,,,"london : remington & co., 1880.",1880,london,remington & co.,tragedy
14804262,lsidyv34700833,"aston, joseph, of manchester.","aston, joseph",https://www.wikidata.org/wiki/Q6281162,Q6281162,"conscience. a tragedy, in five acts. [electronic resource]","conscience. a tragedy, in five acts",,,,,,,"london : longman & co., 1815.",1815,london,longman & co.,tragedy
14804274,lsidyv3a58067b,,,,,"athelstan. a tragedy. [in verse. by john brown, d.d., vicar of newcastle-upon-tyne. the epilogue by david garrick.] [electronic resource]",athelstan. a tragedy,"[in verse. by john brown, d.d., vicar of newcastle-upon-tyne. the epilogue by david garrick.]",,"brown, john, vicar of newcastle-upon-tyne. -- garrick, david.","brown, john.  garrick, david",,,"london : l. davis & c. reymers, 1756.",1756,london,l. davis & c. reymers,tragedy
14804336,lsidyv34741928,"austin, alfred, 1835-1913.","austin, alfred",https://www.wikidata.org/wiki/Q575043,Q575043,the human tragedy. a poem. [electronic resource],the human tragedy. a poem,,,,,,,"london : robert hardwicke, 1862.",1862,london,robert hardwicke,tragedy
14804344,lsidyv349928b1,"austin, alfred, 1835-1913.","austin, alfred",https://www.wikidata.org/wiki/Q575043,Q575043,savonarola; a tragedy. [in verse.] [electronic resource],savonarola; a tragedy,[in verse.],,,,,,"london : macmillan & co., 1881.",1881,london,macmillan & co.,tragedy
14804402,lsidyv34999178,"b., j. t.","b., j. t.",,,brian boru. a tragedy. by j. t. b. [i.e. joshua t. bottle. in verse.] [electronic resource],brian boru. a tragedy,by j. t. b. [i.e. joshua t. bottle. in verse.],,"bottle, joshua t.","bottle, joshua t.",,,"london : longmans, green & co., 1879.",1879,london,longmans green & co.,tragedy
14804465,lsidyv338ec6bc -- lsidyv33922e36 -- lsidyv3428c06f,"baillie, joanna, 1762-1851","baillie, joanna",https://www.wikidata.org/wiki/Q463302,Q463302,a series of plays: in which it is attempted to delineate the stronger passions of the mind-each passion being the subject of a tragedy and a comedy. [electronic resource],a series of plays: in which it is attempted to delineate the stronger passions of the mind-each passion being the subject of a tragedy and a comedy,,,,,,,"london : t. cadell & w. davies, 1798-1812.",1798,london,t. cadell & w. davies -,tragedy
14804572,lsidyv3426fe41,"bancroft, john, surgeon.","bancroft, john",https://www.wikidata.org/wiki/Q6220524,Q6220524,"the tragedy of sertorius, etc. [in verse.] [electronic resource]","the tragedy of sertorius, etc.",[in verse.],,,,,,"london : for r. bentley & m. magnes, 1679.",1679,london,for r. bentley & m. magnes,tragedy
14804582,lsidyv338f35a1,"banks, john, d. 1706.","banks, john",https://www.wikidata.org/wiki/Q3180991,Q3180991,"[the unhappy favourite: or, the earl of essex. a tragedy. [inverse.] etc.] [electronic resource]","the unhappy favourite: or, the earl of essex. a tragedy. etc.",[inverse.],another edition,,,,,"london : r.bentley & m. magnes, 1685.",1685,london,r.bentley & m. magnes,tragedy
14804584,lsidyv34260323,"banks, john, d. 1706.","banks, john",https://www.wikidata.org/wiki/Q3180991,Q3180991,"[vertue betray'd: or, anna bullen. a tragedy, etc. [in verse.]] [electronic resource]","vertue betray'd: or, anna bullen. a tragedy, etc.",[in verse.],another edition,,,,,"london : r. bentley, 1692.",1692,london,r. bentley,tragedy
14804680,lsidyv3499a981,,,,,"barra; or, the lord of the isles. a tragedy. in five acts. [in verse.] [electronic resource]","barra; or, the lord of the isles. a tragedy. in five acts",[in verse.],,,,,,"reading : richard welch, 1845.",1845,reading,richard welch,tragedy
14804805,lsidyv3a9b9f36 -- lsidyv3a5b751c,"batson, henrietta m.","batson, henrietta m.",https://www.wikidata.org/wiki/Q24232693,Q24232693,such a lord is love ... a woman's heart tragedy. [electronic resource],such a lord is love ... a woman's heart tragedy,,,,,,,"london : a. d. innes & co., 1893.",1893,london,a. d. innes & co.,tragedy
14804903,lsidyv338f10af,"beaumont, francis, 1584-1616.","beaumont, francis",https://www.wikidata.org/wiki/Q313932,Q313932,"[the tragedy of thierry king of france, and his brother theodoret, etc. [by f. beaumont and j. fletcher, and probably revised by massinger.] [in five acts and in verse.]] [electronic resource]","the tragedy of thierry king of france, and his brother theodoret, etc.","[by f. beaumont and j. fletcher, and probably revised by massinger.] [in five acts and in verse.]","another edition written by john fletcher gent or rather, by beaumont and fletcher","fletcher, john, dramatist.","fletcher, john",,,1648,1648,,,tragedy
14804904,lsidyv342518ba,"beaumont, francis, 1584-1616.","beaumont, francis",https://www.wikidata.org/wiki/Q313932,Q313932,the tragedy of valentinian. written by mr. f. beaumont and mr. j. fletcher [or rather by fletcher alone]. [electronic resource],the tragedy of valentinian,written by mr. f. beaumont and mr. j. fletcher [or rather by fletcher alone],,,,,,"london : for j. t.; sold by j. brown, 1717.",1717,london,for j. t.; sold by j. brown,tragedy
14804932,lsidyv349cce0c,"becket, andrew.","becket, andrew",https://www.wikidata.org/wiki/Q58480714,Q58480714,socrates: a dramatic poem. written on the model of the ancient greek tragedy. [electronic resource],socrates: a dramatic poem. written on the model of the ancient greek tragedy,,,,,,,"london : g. wilkie & j. robinson; t. becket, 1806.",1806,london,g. wilkie & j. robinson; t. becket,tragedy
14805059,lsidyv35372bcd -- lsidyv353732c6,"belot, adolphe, 1829-1890.","belot, adolphe",https://www.wikidata.org/wiki/Q2824774,Q2824774,[le drame de la rue de la paix.] a tragedy indeed. a novel ... translated ... by h. mainwaring dunstan. [electronic resource],le drame de la rue de la paix,a tragedy indeed. a novel...translated by h. mainwaring dunstan,,"dunstan, h. mainwaring.","dunstan, h. mainwaring",,,"london : remington & co., 1878.",1878,london,remington & co.,tragedy
14805241,lsidyv349cd03d,"bicknell, john laurens, the younger.","bicknell, john laurens, the younger",https://www.wikidata.org/wiki/Q21165974,Q21165974,the hour of trial; a tragedy. [in verse.] [electronic resource],the hour of trial; a tragedy,[in verse.],,,,,,"london : t. kilpack, 1824.",1824,london,t. kilpack,tragedy
14805310,lsidyv349cd50b,"birrell, andrew.","birrell, andrew",,,henry and almeria; a tragedy in five acts. [in verse.] [electronic resource],henry and almeria; a tragedy in five acts,[in verse.],,,,,,"london : printed for the author, 1802.",1802,london,printed for the author,tragedy
14805509,lsidyv3498e1c5,"bliss, henry.","bliss, henry",https://www.wikidata.org/wiki/Q5718288,Q5718288,robespierre: a tragedy. [in verse.] [electronic resource],robespierre: a tragedy,[in verse.],,,,,,"london : b. kimpton, 1854.",1854,london,b. kimpton,tragedy
14805643,lsidyv349945f9,"booth, henry.","booth, henry",,,sebastian: a tragedy. [electronic resource],sebastian: a tragedy,,,,,,,"london : rowland hunter, 1823.",1823,london,rowland hunter,tragedy
14805785,lsidyv3492c238,"orrery, roger boyle, earl of, 1621-1679.","orrery, roger boyle",https://www.wikidata.org/wiki/Q1345535,Q1345535,"the history of henry the fifth. and the tragedy of mustapha, son of solyman the magnificent, etc. [electronic resource]","the history of henry the fifth. and the tragedy of mustapha, son of solyman the magnificent, etc.",,,,,,,"london : h. herringman, 1690.",1690,london,h. herringman,tragedy
14805788,lsidyv396c166b,"bozděch, emanuel.","bozděch, emanuel",https://www.wikidata.org/wiki/Q7180806,Q7180806,baron goertz: tragedy in five acts ... second edition. [electronic resource],baron goertz: tragedy in five acts,second edition...,,,,,,"prague; london printed : dr. e. gregr & dr. e. valecek, 1884.",1884,prague,dr. e. gregr & dr. e. valecek,tragedy
14805912,lsidyv3ae20905 -- lsidyv3ae25612,"brenten, john h.","brenten, john h.",,,"the tragedy of life: being records of remarkable phases of lunacy, kept by a physician. [electronic resource]",the tragedy of life,": being records of remarkable phases of lunacy, kept by a physician",,,,,,"london : smith, elder & co., 1861.",1861,london,smith elder & co.,tragedy
14805936,lsidyv3986e911,,,,,"the unhappy bride; or, the grave of the profligate. a domestic tragedy. [electronic resource]","the unhappy bride; or, the grave of the profligate. a domestic tragedy",,,,,,,"london : g. purkess, [1847.].",1847,london,g. purkess,tragedy
14806026,lsidyv3a57f69b,"brooke, henry, 1703?-1783.","brooke, henry",https://www.wikidata.org/wiki/Q2170258,Q2170258,"gustavus vasa, the deliverer of his country. a tragedy, etc. [in verse.] [electronic resource]","gustavus vasa, the deliverer of his country. a tragedy, etc.",[in verse.],,,,,,"london : r. dodsley, 1739.",1739,london,r. dodsley,tragedy
14806053,lsidyv3a9a7592,,,,,"[the brothers. a tragedy, etc. [in verse. by edward young.]] [electronic resource]","the brothers. a tragedy, etc.",[in verse. by edward young.],the third edition,,,,,"london : r. & j. dodsley, 1763.",1763,london,r. & j. dodsley,tragedy
14806258,lsidyv349cc223,"bucke, charles.","bucke, charles",https://www.wikidata.org/wiki/Q5075857,Q5075857,"the italians; or, the fatal accusation: a tragedy. [in verse.] with a preface; containing the correspondence of the author with the committee of drury lane theatre; p. moore, esq. m.p.; and mr. kean. by the author of “the philosophy of nature.” [the preface signed: c. b., i.e. charles bucke.] [electronic resource]","the italians; or, the fatal accusation: a tragedy","[in verse.] with a preface; containing the correspondence of the author with the committee of drury lane theatre; p. moore, esq. m.p.; and mr. kean. by the author of “the philosophy of nature.” [the preface signed: c. b., i.e. charles bucke.]",,"b., c. -- kean, edmund, 1787-1833.","kean, edmund",,,"london : pp. xxvi, 112. g. & w. b. whittaker 1819.",1819,london,pp. xxvi 112. g. & w. b. whittaker,tragedy
14806567,lsidyv346fd958,"byron, george gordon byron, baron, 1788-1824","byron, george gordon byron",https://www.wikidata.org/wiki/Q5679,Q5679,"the miscellaneous works of lord byron. containing werner, a tragedy; heaven and earth; morgante maggiore; age of bronze; the island; vision of judgment; and the deformed transformed. [electronic resource]","the miscellaneous works of lord byron. containing werner, a tragedy; heaven and earth; morgante maggiore; age of bronze; the island; vision of judgment; and the deformed transformed",,,,,,,"london : hunt & clarke, 1830.",1830,london,hunt & clarke,tragedy
14806971,lsidyv34993dbf,"cartwright, fairfax leighton, right hon. sir, g.c.v.o.","cartwright, fairfax leighton",https://www.wikidata.org/wiki/Q1393205,Q1393205,bianca capello. a tragedy. [in verse.] [electronic resource],bianca capello. a tragedy,[in verse.],,,,,,"london : field & tuer, 1886.",1886,london,field & tuer,tragedy
14807009,lsidyv3505a145,"catesby, robert.","catesby, robert",,,"catesby. a tragedy of the 'gunpowder plot,' etc. [electronic resource]","catesby. a tragedy of the 'gunpowder plot,' etc.",,,,,,,"guilford : billing & sons, 1897.",1897,guilford,billing & sons,tragedy
14807133,lsidyv314d39b7,"charles i, king of england, 1600-1649.",charles i.,https://www.wikidata.org/wiki/Q81506,Q81506,king charles the first: an historical tragedy. written in imitation of shakespear. as it is acted at the theatre-royal in lincoln's-inn-fields. [in verse. by william havard.] [electronic resource],king charles the first: an historical tragedy.written in imitation of shakespear,. as it is acted at the theatre-royal in lincoln's-inn-fields. [in verse. by william havard.],,"havard, william, dramatist.","havard, william",,,"london : j. watts, 1737.",1737,london,j. watts,tragedy
14807441,lsidyv338ef463,,,,,"clementina, a tragedy, etc. [by hugh kelly. in verse.] [electronic resource]","clementina, a tragedy, etc.",[by hugh kelly. in verse.],,,,,,"london : e. & c. dilly & t. cadell, 1771.",1771,london,e. & c. dilly & t. cadell,tragedy
14807634,lsidyv349ba5b0,"coleridge, samuel taylor, 1772-1834","coleridge, samuel taylor",https://www.wikidata.org/wiki/Q82409,Q82409,"osorio, a tragedy; as originally written in 1797 ... [an earlier version of “remorse.”] now first printed from a copy recently discovered ... with the variorum readings of “remorse,” and a monograph on the history of the play in its earlier and later form by the author of “tennysoniana” [i.e. r. h. shepherd]. [edited by john pearson.] l.p. [electronic resource]","osorio, a tragedy","as originally written in 1797 [an earlier version of “remorse.”] now first printed from a copy recently discovered...with the variorum readings of “remorse,” and a monograph on the history of the play in its earlier and later form by the author of “tennysoniana” [i.e. r. h. shepherd]. [edited by john pearson.] l.p",,"pearson, john, of 46, pall mall. -- shepherd, richard herne, miscellaneous writer.","pearson, john, .  shepherd, richard herne",,,"london : john pearson, 1873.",1873,london,john pearson,tragedy
14807846,lsidyv345b0d77,,,,,"the siege of constantinople; a tragedy, etc. [in verse. by henry neville payne.] [electronic resource]","the siege of constantinople; a tragedy, etc.",[in verse. by henry neville payne.],,"payne, henry neville.","payne, henry neville",,,"london : tho. dring, 1675.",1675,london,tho. dring,tragedy
14807980,lsidyv342865f3,"corneille, pierre, 1606-1684.","corneille, pierre",https://www.wikidata.org/wiki/Q747,Q747,"horace, a french tragedy ... englished by charles cotton. [electronic resource]","horace, a french tragedy",englished by charles cotton...,,"cotton, charles, 1630-1687.","cotton, charles",,,"london : henry brome, 1671.",1671,london,henry brome,tragedy
14807995,lsidyv349cec0c,"cornwall, barry, pseud. [i.e. bryan waller procter.]",bryan waller procter,,,"mirandola, a tragedy. [electronic resource]","mirandola, a tragedy",,,,,,,"london : john warren, 1821.",1821,london,john warren,tragedy
14808053,lsidyv345958bc,"courtenay, edward, earl of devon.","courtenay, edward",,,"courtnay earl of devonshire; or, the troubles of the princess elizabeth. a tragedy. comprehending a great part of the reign of queen mary, with the death of jane gray. [electronic resource]","courtnay earl of devonshire; or, the troubles of the princess elizabeth. a tragedy","comprehending a great part of the reign of queen mary, with the death of jane gray",,,,,,"london : nicholas cox, [1705?].",1705,london,nicholas cox,tragedy
14808374,lsidyv3390f4b0,"crown, mr. (john), 1640?-1712.","crown,  john",https://www.wikidata.org/wiki/Q3181297,Q3181297,"caligula. a tragedy, etc. [electronic resource]","caligula. a tragedy, etc.",,,,,,,"london : j. orme for r. wellington, 1698.",1698,london,j. orme for r. wellington,tragedy
14808382,lsidyv3390e449,"crown, mr. (john), 1640?-1712.","crown,  john",https://www.wikidata.org/wiki/Q3181297,Q3181297,"the misery of civil-war. a tragedy, etc. [adapted from shakespeare's “king henry vi,” pt. ii and iii.] [electronic resource]","the misery of civil-war. a tragedy, etc.","[adapted from shakespeare's “king henry vi,” pt. ii and iii.]",,"shakespeare, william, 1564-1616","shakespeare, william",,,"london : r. bentley & m. magnes, 1680.",1680,london,r. bentley & m. magnes,tragedy
14808383,lsidyv3390efd6,"crown, mr. (john), 1640?-1712.","crown,  john",https://www.wikidata.org/wiki/Q3181297,Q3181297,"regulus: a tragedy, etc. [electronic resource]","regulus: a tragedy, etc.",,,,,,,"london : james knapton, 1694.",1694,london,james knapton,tragedy
14808685,lsidyv34224f6e,"davenant, charles.","davenant, charles",https://www.wikidata.org/wiki/Q2372111,Q2372111,"circe, a tragedy. as it is acted at his royal highness the duke of york's theatre. [electronic resource]","circe, a tragedy",as it is acted at his royal highness the duke of york's theatre,,"dryden, john, 1631-1700.","dryden, john",,,"london : richard tonson, 1677.",1677,london,richard tonson,tragedy
14808690,lsidyv3423fbe0,"davenant, william, sir.","davenant, william",https://www.wikidata.org/wiki/Q450199,Q450199,"the cruell brother. a tragedy, etc. [in verse.] [electronic resource]","the cruell brother. a tragedy, etc.",[in verse.],,,,,,"london : a. m. for iohn waterson, 1630.",1630,london,a. m. for iohn waterson,tragedy
14808701,lsidyv345c7c54,"davenport, robert.","davenport, robert",https://www.wikidata.org/wiki/Q2620071,Q2620071,"king john and matilda, a tragedy. as it was acted with great applause by her majesties servants at the cock-pit in drury-lane. [electronic resource]","king john and matilda, a tragedy",as it was acted with great applause by her majesties servants at the cock-pit in drury-lane,,,,,,"london : andrew pennycuicke, 1655.",1655,london,andrew pennycuicke,tragedy
14808937,lsidyv38dfa0d8,"de la pasture, elizabeth lydia rosabelle, afterwards clifford (elizabeth lydia rosabelle) lady.","de la pasture, elizabeth lydia rosabelle, afterwards clifford elizabeth lydia rosabelle",https://www.wikidata.org/wiki/Q6929950,Q6929950,a toy tragedy. [electronic resource],a toy tragedy,,,,,,,"london : cassell & co., 1894.",1894,london,cassell & co.,tragedy
14809234,lsidyv349c8830,"dixon, william john.","dixon, william john",,,sir walter ralegh: a tragedy ... illustrated by n. c. bishop-culpeper. [electronic resource],sir walter ralegh: a tragedy,illustrated by n. c. bishop-culpeper...,,"culpeper, n. c. bishop.","culpeper, n. c. bishop",,,"london : chiswick press, 1897.",1897,london,chiswick press,tragedy
14809391,lsidyv346a3289,"downes, joseph.","downes, joseph",https://www.wikidata.org/wiki/Q135359101,Q135359101,"the proud shepherd's tragedy; a scenic poem; edited by j. d. to which are added, fragments of a correspondence, and poems. [electronic resource]",the proud shepherd's tragedy; a scenic poem,"edited by j. d. to which are added, fragments of a correspondence, and poems",,,,,,"edinburgh, 1823.",1823,edinburgh,,tragedy
14809416,lsidyv3a068772,"doyle, arthur conan, sir, 1859-1930","doyle, arthur conan",https://www.wikidata.org/wiki/Q35610,Q35610,"the tragedy of the korosko, etc. [a tale.] [electronic resource]","the tragedy of the korosko, etc.",[a tale.],,,,,,"london : smith, elder & co., 1898.",1898,london,smith elder & co.,tragedy
14809466,lsidyv3390fabf,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"all for love or, the world well lost. a tragedy, as it is acted at the theatre-royal; and written in imitation of shakespeare's stile. [electronic resource]","all for love or, the world well lost. a tragedy",", as it is acted at the theatre-royal; and written in imitation of shakespeare's stile",,,,,,"] henry herringman; printed by tho. newcomb : [london, 1678.",1678,london,] henry herringman; printed by tho. newcomb,tragedy
14809467,lsidyv3391019a,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,amboyna: a tragedy. as it is acted at the theatre-royal. [electronic resource],amboyna: a tragedy,as it is acted at the theatre-royal,,,,,,"henry herringman; printed by t. n. [thomas newcomb] : london, 1673.",1673,london,henry herringman; printed by t. n. [thomas newcomb],tragedy
14809470,lsidyv3a583f7e,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"[aureng-zebe: a tragedy. acted at the royal theatre, etc.] [electronic resource]",aureng-zebe: a tragedy,"acted at the royal theatre, etc",another edition,,,,,"henry herringman; printed by j. m. : london, 1685.",1685,london,henry herringman; printed by j. m.,tragedy
14809474,lsidyv3860e2fd -- lsidyv31b3ae2b,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"don sebastian, king of portugal: a tragedy acted at the theatre royal. [electronic resource]","don sebastian, king of portugal: a tragedy",acted at the theatre royal,,,,,,"printed for jo. hindmarsh : london, 1690.",1690,london,printed for jo. hindmarsh,tragedy
14809485,lsidyv3390fd68 -- lsidyv31b29dc7,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"[oedipus: a tragedy. as it is acted at his royal highness the duke's theatre. the authors mr. dryden, and mr. lee.] [electronic resource]",oedipus: a tragedy,"as it is acted at his royal highness the duke's theatre. the authors mr. dryden, and mr. lee",the third edition,,,,,"printed for richard bentley : london, 1687.",1687,london,printed for richard bentley,tragedy
